"Drug","Pearson.est","Pearson.p","Pearson.q","Spearman.est","Spearman.p","Spearman.q","Slope","Intercept","R.squared","Rank.slope","Rank.intercept","Rank.R.squared","N"
"chidamide",0.0766604627459034,0.177509432533221,0.505432043855096,0.0724605650546943,0.202526579836815,0.5344159926365,0.000587926726663872,0.872698351193984,0.00587682654841604,0.0724605650546943,144.696151851468,0.00525053348804559,311
"CHIR.124",-0.0118218569386611,0.837620225047886,0.949040755766306,0.0244302358085233,0.671886666189025,0.880445151711953,-0.000108008642863272,0.696915868552499,0.00013975630147817,0.0244302358085234,148.286604157104,0.000596836421660058,303
"CHIR.98014",-0.0764679015500121,0.194900006962048,0.526424694496176,-0.0425292327884501,0.471408334902102,0.759287284692151,-0.000947267920508387,1.17791244438785,0.00584733996746234,-0.04252923278845,151.166738754325,0.00180873564157417,289
"CHIR.99021",0.0352203593077474,0.547495446852821,0.81393573618366,0.0432905226647841,0.459626238524988,0.753465890059872,0.000693928325705103,1.25639023362112,0.00124047370976683,0.0432905226647841,141.114647906944,0.00187406935259018,294
"chlorambucil",0.140254046398503,0.0168506790983782,0.169442939822581,0.154747914096318,0.00829547877868576,0.104354522895374,0.00160070342007285,1.03461184443237,0.0196711975311534,0.154747914096318,122.984178498986,0.0239469169171612,290
"chloramphenicol.palmitate",-0.00676234755000506,0.923336999489691,0.982437329199296,-0.00412168656238247,0.953228521997382,0.991771599399604,-7.11851132245146e-05,1.18135904524741,4.57293443870594e-05,-0.00412168656238256,103.424533715925,1.69883001185244e-05,205
"chlorhexidine",0.166514441580386,0.00538092760688605,0.0892414574712624,0.157885565060345,0.00835989271813771,0.104354522895374,0.0013736470519494,0.936295678200657,0.0277270592548277,0.157885476875283,117.474975975898,0.0249278516544245,278
"chlorindanol",0.107452870157557,0.0644061196447508,0.319383771389038,0.124398345874856,0.0321024084063441,0.207519140055296,0.00124333292457755,1.13434932465345,0.0115461193050969,0.124398345874856,130.464646464647,0.0154749484564003,297
"chlormidazole",0.0849686366609246,0.134255249205261,0.4564954825791,0.139862690138519,0.0134090198712464,0.129441738490432,0.000740650165180402,0.89478872481579,0.00721966921601622,0.139862690138519,134.611488993322,0.0195615720927834,312
"chlorogenic.acid",0.0447545974958896,0.431591048257975,0.746459372844659,0.0817693664078894,0.15025766840829,0.461809578212023,0.000547172058767913,1.01115786413464,0.00200297399701909,0.0817693664078892,143.243978840369,0.00668622928274766,311
